Freq.,Vvo/Vv1
4.30526610491675e+004,-2.92909510919099e+001,-1.68003780027386e+002
4.31519076827729e+004,-2.93522299330652e+001,-1.68063572662343e+002
4.32513831034972e+004,-2.94133853544972e+001,-1.68123072647612e+002
4.33510878387493e+004,-2.94744182123100e+001,-1.68182282802915e+002
4.34510224171535e+004,-2.95353293550856e+001,-1.68241205913604e+002
4.35511873685532e+004,-2.95961196239673e+001,-1.68299844731195e+002
4.36515832240129e+004,-2.96567898527415e+001,-1.68358201973889e+002
4.37522105158215e+004,-2.97173408679186e+001,-1.68416280327088e+002
4.38530697774949e+004,-2.97777734888131e+001,-1.68474082443894e+002
4.39541615437787e+004,-2.98380885276227e+001,-1.68531610945608e+002
4.40554863506516e+004,-2.98982867895056e+001,-1.68588868422212e+002
4.41570447353275e+004,-2.99583690726577e+001,-1.68645857432847e+002
4.42588372362589e+004,-3.00183361683881e+001,-1.68702580506280e+002
4.43608643931395e+004,-3.00781888611942e+001,-1.68759040141366e+002
4.44631267469071e+004,-3.01379279288354e+001,-1.68815238807494e+002
4.45656248397466e+004,-3.01975541424060e+001,-1.68871178945037e+002
4.46683592150925e+004,-3.02570682664070e+001,-1.68926862965780e+002
4.47713304176325e+004,-3.03164710588170e+001,-1.68982293253352e+002
4.48745389933094e+004,-3.03757632711627e+001,-1.69037472163644e+002
4.49779854893250e+004,-3.04349456485875e+001,-1.69092402025222e+002
4.50816704541422e+004,-3.04940189299202e+001,-1.69147085139731e+002
4.51855944374884e+004,-3.05529838477420e+001,-1.69201523782295e+002
4.52897579903582e+004,-3.06118411284531e+001,-1.69255720201902e+002
4.53941616650165e+004,-3.06705914923387e+001,-1.69309676621797e+002
4.54988060150010e+004,-3.07292356536333e+001,-1.69363395239852e+002
4.56036915951257e+004,-3.07877743205849e+001,-1.69416878228938e+002
4.57088189614836e+004,-3.08462081955182e+001,-1.69470127737293e+002
4.58141886714494e+004,-3.09045379748969e+001,-1.69523145888874e+002
4.59198012836829e+004,-3.09627643493850e+001,-1.69575934783713e+002
4.60256573581317e+004,-3.10208880039082e+001,-1.69628496498263e+002
4.61317574560340e+004,-3.10789096177132e+001,-1.69680833085734e+002
4.62381021399221e+004,-3.11368298644273e+001,-1.69732946576429e+002
4.63446919736248e+004,-3.11946494121168e+001,-1.69784838978073e+002
4.64515275222710e+004,-3.12523689233449e+001,-1.69836512276134e+002
4.65586093522919e+004,-3.13099890552282e+001,-1.69887968434141e+002
4.66659380314249e+004,-3.13675104594938e+001,-1.69939209393996e+002
4.67735141287158e+004,-3.14249337825342e+001,-1.69990237076278e+002
4.68813382145225e+004,-3.14822596654626e+001,-1.70041053380548e+002
4.69894108605175e+004,-3.15394887441669e+001,-1.70091660185642e+002
4.70977326396912e+004,-3.15966216493632e+001,-1.70142059349963e+002
4.72063041263550e+004,-3.16536590066490e+001,-1.70192252711769e+002
4.73151258961440e+004,-3.17106014365549e+001,-1.70242242089453e+002
4.74241985260204e+004,-3.17674495545966e+001,-1.70292029281819e+002
4.75335225942764e+004,-3.18242039713256e+001,-1.70341616068359e+002
4.76430986805375e+004,-3.18808652923796e+001,-1.70391004209514e+002
4.77529273657650e+004,-3.19374341185319e+001,-1.70440195446941e+002
4.78630092322597e+004,-3.19939110457408e+001,-1.70489191503773e+002
4.79733448636648e+004,-3.20502966651979e+001,-1.70537994084873e+002
4.80839348449687e+004,-3.21065915633760e+001,-1.70586604877082e+002
4.81947797625086e+004,-3.21627963220762e+001,-1.70635025549470e+002
4.83058802039731e+004,-3.22189115184749e+001,-1.70683257753575e+002
4.84172367584057e+004,-3.22749377251697e+001,-1.70731303123644e+002
4.85288500162079e+004,-3.23308755102249e+001,-1.70779163276866e+002
4.86407205691419e+004,-3.23867254372168e+001,-1.70826839813603e+002
4.87528490103344e+004,-3.24424880652779e+001,-1.70874334317620e+002
4.88652359342791e+004,-3.24981639491410e+001,-1.70921648356303e+002
4.89778819368404e+004,-3.25537536391823e+001,-1.70968783480886e+002
4.90907876152560e+004,-3.26092576814647e+001,-1.71015741226662e+002
4.92039535681408e+004,-3.26646766177799e+001,-1.71062523113199e+002
4.93173803954893e+004,-3.27200109856903e+001,-1.71109130644546e+002
4.94310686986792e+004,-3.27752613185701e+001,-1.71155565309447e+002
4.95450190804747e+004,-3.28304281456468e+001,-1.71201828581535e+002
4.96592321450293e+004,-3.28855119920407e+001,-1.71247921919537e+002
4.97737084978893e+004,-3.29405133788056e+001,-1.71293846767471e+002
4.98884487459969e+004,-3.29954328229675e+001,-1.71339604554838e+002
5.00034534976935e+004,-3.30502708375643e+001,-1.71385196696813e+002
5.01187233627229e+004,-3.31050279316833e+001,-1.71430624594431e+002
5.02342589522343e+004,-3.31597046105004e+001,-1.71475889634777e+002
5.03500608787861e+004,-3.32143013753165e+001,-1.71520993191162e+002
5.04661297563484e+004,-3.32688187235956e+001,-1.71565936623306e+002
5.05824662003070e+004,-3.33232571490008e+001,-1.71610721277511e+002
5.06990708274660e+004,-3.33776171414311e+001,-1.71655348486838e+002
5.08159442560516e+004,-3.34318991870569e+001,-1.71699819571278e+002
5.09330871057151e+004,-3.34861037683554e+001,-1.71744135837914e+002
5.10504999975362e+004,-3.35402313641460e+001,-1.71788298581096e+002
5.11681835540263e+004,-3.35942824496245e+001,-1.71832309082599e+002
5.12861383991320e+004,-3.36482574963974e+001,-1.71876168611782e+002
5.14043651582381e+004,-3.37021569725159e+001,-1.71919878425751e+002
5.15228644581711e+004,-3.37559813425089e+001,-1.71963439769513e+002
5.16416369272026e+004,-3.38097310674168e+001,-1.72006853876128e+002
5.17606831950522e+004,-3.38634066048231e+001,-1.72050121966864e+002
5.18800038928915e+004,-3.39170084088876e+001,-1.72093245251340e+002
5.19995996533470e+004,-3.39705369303780e+001,-1.72136224927679e+002
5.21194711105035e+004,-3.40239926167009e+001,-1.72179062182651e+002
5.22396188999074e+004,-3.40773759119341e+001,-1.72221758191811e+002
5.23600436585704e+004,-3.41306872568562e+001,-1.72264314119646e+002
5.24807460249726e+004,-3.41839270889782e+001,-1.72306731119708e+002
5.26017266390660e+004,-3.42370958425726e+001,-1.72349010334754e+002
5.27229861422776e+004,-3.42901939487041e+001,-1.72391152896876e+002
5.28445251775134e+004,-3.43432218352583e+001,-1.72433159927639e+002
5.29663443891611e+004,-3.43961799269715e+001,-1.72475032538205e+002
5.30884444230941e+004,-3.44490686454587e+001,-1.72516771829465e+002
5.32108259266747e+004,-3.45018884092429e+001,-1.72558378892166e+002
5.33334895487574e+004,-3.45546396337826e+001,-1.72599854807034e+002
5.34564359396924e+004,-3.46073227315001e+001,-1.72641200644897e+002
5.35796657513294e+004,-3.46599381118088e+001,-1.72682417466806e+002
5.37031796370205e+004,-3.47124861811401e+001,-1.72723506324156e+002
5.38269782516240e+004,-3.47649673429711e+001,-1.72764468258802e+002
5.39510622515080e+004,-3.48173819978505e+001,-1.72805304303176e+002
5.40754322945533e+004,-3.48697305434252e+001,-1.72846015480398e+002
5.42000890401576e+004,-3.49220133744664e+001,-1.72886602804394e+002
5.43250331492385e+004,-3.49742308828950e+001,-1.72927067280004e+002
5.44502652842373e+004,-3.50263834578077e+001,-1.72967409903091e+002
5.45757861091222e+004,-3.50784714855014e+001,-1.73007631660648e+002
5.47015962893923e+004,-3.51304953494988e+001,-1.73047733530910e+002
5.48276964920805e+004,-3.51824554305724e+001,-1.73087716483451e+002
5.49540873857576e+004,-3.52343521067695e+001,-1.73127581479293e+002
5.50807696405354e+004,-3.52861857534356e+001,-1.73167329471006e+002
5.52077439280708e+004,-3.53379567432390e+001,-1.73206961402808e+002
5.53350109215687e+004,-3.53896654461936e+001,-1.73246478210666e+002
5.54625712957861e+004,-3.54413122296830e+001,-1.73285880822391e+002
5.55904257270354e+004,-3.54928974584827e+001,-1.73325170157736e+002
5.57185748931880e+004,-3.55444214947836e+001,-1.73364347128491e+002
5.58470194736781e+004,-3.55958846982144e+001,-1.73403412638579e+002
5.59757601495060e+004,-3.56472874258639e+001,-1.73442367584140e+002
5.61047976032420e+004,-3.56986300323028e+001,-1.73481212853634e+002
5.62341325190299e+004,-3.57499128696061e+001,-1.73519949327922e+002
5.63637655825904e+004,-3.58011362873743e+001,-1.73558577880358e+002
5.64936974812252e+004,-3.58523006327548e+001,-1.73597099376875e+002
5.66239289038202e+004,-3.59034062504634e+001,-1.73635514676073e+002
5.67544605408496e+004,-3.59544534828050e+001,-1.73673824629304e+002
5.68852930843790e+004,-3.60054426696941e+001,-1.73712030080754e+002
5.70164272280696e+004,-3.60563741486758e+001,-1.73750131867528e+002
5.71478636671815e+004,-3.61072482549455e+001,-1.73788130819728e+002
5.72796030985777e+004,-3.61580653213696e+001,-1.73826027760538e+002
5.74116462207276e+004,-3.62088256785047e+001,-1.73863823506302e+002
5.75439937337105e+004,-3.62595296546178e+001,-1.73901518866600e+002
5.76766463392199e+004,-3.63101775757054e+001,-1.73939114644329e+002
5.78096047405666e+004,-3.63607697655128e+001,-1.73976611635776e+002
5.79428696426829e+004,-3.64113065455531e+001,-1.74014010630695e+002
5.80764417521259e+004,-3.64617882351264e+001,-1.74051312412383e+002
5.82103217770819e+004,-3.65122151513377e+001,-1.74088517757748e+002
5.83445104273692e+004,-3.65625876091162e+001,-1.74125627437387e+002
5.84790084144428e+004,-3.66129059212330e+001,-1.74162642215654e+002
5.86138164513975e+004,-3.66631703983191e+001,-1.74199562850731e+002
5.87489352529723e+004,-3.67133813488837e+001,-1.74236390094699e+002
5.88843655355535e+004,-3.67635390793318e+001,-1.74273124693606e+002
5.90201080171791e+004,-3.68136438939814e+001,-1.74309767387531e+002
5.91561634175420e+004,-3.68636960950810e+001,-1.74346318910657e+002
5.92925324579946e+004,-3.69136959828270e+001,-1.74382779991332e+002
5.94292158615518e+004,-3.69636438553803e+001,-1.74419151352138e+002
5.95662143528956e+004,-3.70135400088833e+001,-1.74455433709950e+002
5.97035286583782e+004,-3.70633847374766e+001,-1.74491627776005e+002
5.98411595060265e+004,-3.71131783333155e+001,-1.74527734255961e+002
5.99791076255455e+004,-3.71629210865858e+001,-1.74563753849960e+002
6.01173737483223e+004,-3.72126132855207e+001,-1.74599687252689e+002
6.02559586074303e+004,-3.72622552164163e+001,-1.74635535153439e+002
6.03948629376325e+004,-3.73118471636473e+001,-1.74671298236166e+002
6.05340874753858e+004,-3.73613894096833e+001,-1.74706977179549e+002
6.06736329588450e+004,-3.74108822351034e+001,-1.74742572657048e+002
6.08135001278662e+004,-3.74603259186123e+001,-1.74778085336961e+002
6.09536897240113e+004,-3.75097207370551e+001,-1.74813515882480e+002
6.10942024905516e+004,-3.75590669654325e+001,-1.74848864951746e+002
6.12350391724717e+004,-3.76083648769154e+001,-1.74884133197909e+002
6.13762005164738e+004,-3.76576147428601e+001,-1.74919321269175e+002
6.15176872709812e+004,-3.77068168328224e+001,-1.74954429808863e+002
6.16595001861425e+004,-3.77559714145726e+001,-1.74989459455462e+002
6.18016400138359e+004,-3.78050787541092e+001,-1.75024410842674e+002
6.19441075076724e+004,-3.78541391156734e+001,-1.75059284599475e+002
6.20869034230006e+004,-3.79031527617633e+001,-1.75094081350160e+002
6.22300285169102e+004,-3.79521199531473e+001,-1.75128801714398e+002
6.23734835482362e+004,-3.80010409488783e+001,-1.75163446307275e+002
6.25172692775628e+004,-3.80499160063069e+001,-1.75198015739350e+002
6.26613864672278e+004,-3.80987453810953e+001,-1.75232510616701e+002
6.28058358813260e+004,-3.81475293272304e+001,-1.75266931540972e+002
6.29506182857139e+004,-3.81962680970372e+001,-1.75301279109420e+002
6.30957344480135e+004,-3.82449619411914e+001,-1.75335553914963e+002
6.32411851376161e+004,-3.82936111087331e+001,-1.75369756546228e+002
6.33869711256868e+004,-3.83422158470792e+001,-1.75403887587592e+002
6.35330931851685e+004,-3.83907764020359e+001,-1.75437947619231e+002
6.36795520907857e+004,-3.84392930178120e+001,-1.75471937217162e+002
6.38263486190489e+004,-3.84877659370306e+001,-1.75505856953288e+002
6.39734835482589e+004,-3.85361954007420e+001,-1.75539707395442e+002
6.41209576585102e+004,-3.85845816484355e+001,-1.75573489107430e+002
6.42687717316960e+004,-3.86329249180519e+001,-1.75607202649071e+002
6.44169265515117e+004,-3.86812254459954e+001,-1.75640848576241e+002
6.45654229034595e+004,-3.87294834671453e+001,-1.75674427440914e+002
6.47142615748523e+004,-3.87776992148678e+001,-1.75707939791203e+002
6.48634433548178e+004,-3.88258729210279e+001,-1.75741386171401e+002
6.50129690343030e+004,-3.88740048160008e+001,-1.75774767122017e+002
6.51628394060782e+004,-3.89220951286832e+001,-1.75808083179822e+002
6.53130552647411e+004,-3.89701440865049e+001,-1.75841334877882e+002
6.54636174067214e+004,-3.90181519154397e+001,-1.75874522745599e+002
6.56145266302844e+004,-3.90661188400170e+001,-1.75907647308750e+002
6.57657837355359e+004,-3.91140450833322e+001,-1.75940709089522e+002
6.59173895244260e+004,-3.91619308670581e+001,-1.75973708606553e+002
6.60693448007534e+004,-3.92097764114554e+001,-1.76006646374962e+002
6.62216503701700e+004,-3.92575819353837e+001,-1.76039522906395e+002
6.63743070401847e+004,-3.93053476563119e+001,-1.76072338709050e+002
6.65273156201679e+004,-3.93530737903286e+001,-1.76105094287722e+002
6.66806769213559e+004,-3.94007605521528e+001,-1.76137790143830e+002
6.68343917568552e+004,-3.94484081551440e+001,-1.76170426775460e+002
6.69884609416464e+004,-3.94960168113126e+001,-1.76203004677389e+002
6.71428852925889e+004,-3.95435867313297e+001,-1.76235524341129e+002
6.72976656284254e+004,-3.95911181245376e+001,-1.76267986254953e+002
6.74528027697858e+004,-3.96386111989592e+001,-1.76300390903933e+002
6.76082975391918e+004,-3.96860661613083e+001,-1.76332738769968e+002
6.77641507610611e+004,-3.97334832169991e+001,-1.76365030331820e+002
6.79203632617121e+004,-3.97808625701559e+001,-1.76397266065144e+002
6.80769358693677e+004,-3.98282044236228e+001,-1.76429446442520e+002
6.82338694141605e+004,-3.98755089789730e+001,-1.76461571933486e+002
6.83911647281365e+004,-3.99227764365184e+001,-1.76493643004565e+002
6.85488226452597e+004,-3.99700069953187e+001,-1.76525660119298e+002
6.87068440014167e+004,-4.00172008531909e+001,-1.76557623738273e+002
6.88652296344211e+004,-4.00643582067182e+001,-1.76589534319157e+002
6.90239803840177e+004,-4.01114792512590e+001,-1.76621392316722e+002
6.91830970918871e+004,-4.01585641809564e+001,-1.76653198182878e+002
6.93425806016503e+004,-4.02056131887465e+001,-1.76684952366696e+002
6.95024317588731e+004,-4.02526264663674e+001,-1.76716655314445e+002
6.96626514110703e+004,-4.02996042043682e+001,-1.76748307469611e+002
6.98232404077105e+004,-4.03465465921173e+001,-1.76779909272930e+002
6.99841996002207e+004,-4.03934538178114e+001,-1.76811461162417e+002
7.01455298419905e+004,-4.04403260684834e+001,-1.76842963573388e+002
7.03072319883767e+004,-4.04871635300115e+001,-1.76874416938491e+002
7.04693068967080e+004,-4.05339663871272e+001,-1.76905821687729e+002
7.06317554262895e+004,-4.05807348234234e+001,-1.76937178248492e+002
7.07945784384071e+004,-4.06274690213631e+001,-1.76968487045576e+002
7.09577767963321e+004,-4.06741691622872e+001,-1.76999748501214e+002
7.11213513653261e+004,-4.07208354264227e+001,-1.77030963035100e+002
7.12853030126452e+004,-4.07674679928906e+001,-1.77062131064413e+002
7.14496326075445e+004,-4.08140670397137e+001,-1.77093253003842e+002
7.16143410212834e+004,-4.08606327438248e+001,-1.77124329265613e+002
7.17794291271293e+004,-4.09071652810742e+001,-1.77155360259509e+002
7.19448978003631e+004,-4.09536648262377e+001,-1.77186346392899e+002
7.21107479182831e+004,-4.10001315530238e+001,-1.77217288070759e+002
7.22769803602101e+004,-4.10465656340816e+001,-1.77248185695695e+002
7.24435960074921e+004,-4.10929672410083e+001,-1.77279039667967e+002
7.26105957435085e+004,-4.11393365443567e+001,-1.77309850385514e+002
7.27779804536754e+004,-4.11856737136423e+001,-1.77340618243974e+002
7.29457510254499e+004,-4.12319789173508e+001,-1.77371343636708e+002
7.31139083483347e+004,-4.12782523229455e+001,-1.77402026954820e+002
7.32824533138834e+004,-4.13244940968743e+001,-1.77432668587185e+002
7.34513868157044e+004,-4.13707044045768e+001,-1.77463268920463e+002
7.36207097494666e+004,-4.14168834104914e+001,-1.77493828339125e+002
7.37904230129030e+004,-4.14630312780627e+001,-1.77524347225476e+002
7.39605275058167e+004,-4.15091481697476e+001,-1.77554825959672e+002
7.41310241300846e+004,-4.15552342470230e+001,-1.77585264919743e+002
7.43019137896630e+004,-4.16012896703924e+001,-1.77615664481614e+002
7.44731973905918e+004,-4.16473145993922e+001,-1.77646025019123e+002
7.46448758409995e+004,-4.16933091925993e+001,-1.77676346904046e+002
7.48169500511082e+004,-4.17392736076368e+001,-1.77706630506113e+002
7.49894209332384e+004,-4.17852080011814e+001,-1.77736876193028e+002
7.51622894018133e+004,-4.18311125289693e+001,-1.77767084330490e+002
7.53355563733645e+004,-4.18769873458032e+001,-1.77797255282213e+002
7.55092227665361e+004,-4.19228326055584e+001,-1.77827389409944e+002
7.56832895020901e+004,-4.19686484611893e+001,-1.77857487073482e+002
7.58577575029111e+004,-4.20144350647357e+001,-1.77887548630696e+002
7.60326276940109e+004,-4.20601925673293e+001,-1.77917574437547e+002
7.62079010025339e+004,-4.21059211191992e+001,-1.77947564848101e+002
7.63835783577617e+004,-4.21516208696790e+001,-1.77977520214552e+002
7.65596606911182e+004,-4.21972919672123e+001,-1.78007440887239e+002
7.67361489361745e+004,-4.22429345593590e+001,-1.78037327214663e+002
7.69130440286535e+004,-4.22885487928011e+001,-1.78067179543502e+002
7.70903469064356e+004,-4.23341348133489e+001,-1.78096998218635e+002
7.72680585095628e+004,-4.23796927659469e+001,-1.78126783583154e+002
7.74461797802444e+004,-4.24252227946793e+001,-1.78156535978383e+002
7.76247116628617e+004,-4.24707250427763e+001,-1.78186255743893e+002
7.78036551039729e+004,-4.25161996526197e+001,-1.78215943217523e+002
7.79830110523183e+004,-4.25616467657483e+001,-1.78245598735394e+002
7.81627804588254e+004,-4.26070665228640e+001,-1.78275222631923e+002
7.83429642766136e+004,-4.26524590638373e+001,-1.78304815239843e+002
7.85235634609995e+004,-4.26978245277127e+001,-1.78334376890219e+002
7.87045789695022e+004,-4.27431630527143e+001,-1.78363907912462e+002
7.88860117618478e+004,-4.27884747762516e+001,-1.78393408634346e+002
7.90678627999748e+004,-4.28337598349244e+001,-1.78422879382022e+002
7.92501330480394e+004,-4.28790183645285e+001,-1.78452320480035e+002
7.94328234724204e+004,-4.29242505000613e+001,-1.78481732251341e+002
7.96159350417241e+004,-4.29694563757264e+001,-1.78511115017317e+002
7.97994687267899e+004,-4.30146361249395e+001,-1.78540469097782e+002
7.99834255006950e+004,-4.30597898803335e+001,-1.78569794811007e+002
8.01678063387601e+004,-4.31049177737634e+001,-1.78599092473734e+002
8.03526122185539e+004,-4.31500199363116e+001,-1.78628362401185e+002
8.05378441198988e+004,-4.31950964982932e+001,-1.78657604907082e+002
8.07235030248759e+004,-4.32401475892606e+001,-1.78686820303660e+002
8.09095899178303e+004,-4.32851733380090e+001,-1.78716008901677e+002
8.10961057853761e+004,-4.33301738725810e+001,-1.78745171010434e+002
8.12830516164019e+004,-4.33751493202717e+001,-1.78774306937784e+002
8.14704284020760e+004,-4.34200998076334e+001,-1.78803416990148e+002
8.16582371358512e+004,-4.34650254604810e+001,-1.78832501472529e+002
8.18464788134709e+004,-4.35099264038960e+001,-1.78861560688526e+002
8.20351544329738e+004,-4.35548027622320e+001,-1.78890594940342e+002
8.22242649946990e+004,-4.35996546591187e+001,-1.78919604528806e+002
8.24138115012921e+004,-4.36444822174676e+001,-1.78948589753378e+002
8.26037949577097e+004,-4.36892855594755e+001,-1.78977550912166e+002
8.27942163712253e+004,-4.37340648066302e+001,-1.79006488301940e+002
8.29850767514341e+004,-4.37788200797143e+001,-1.79035402218139e+002
8.31763771102589e+004,-4.38235514988100e+001,-1.79064292954890e+002
8.33681184619552e+004,-4.38682591833038e+001,-1.79093160805019e+002
8.35603018231165e+004,-4.39129432518907e+001,-1.79122006060059e+002
8.37529282126800e+004,-4.39576038225789e+001,-1.79150829010266e+002
8.39459986519314e+004,-4.40022410126940e+001,-1.79179629944632e+002
8.41395141645112e+004,-4.40468549388833e+001,-1.79208409150895e+002
8.43334757764192e+004,-4.40914457171205e+001,-1.79237166915549e+002
8.45278845160206e+004,-4.41360134627095e+001,-1.79265903523861e+002
8.47227414140512e+004,-4.41805582902894e+001,-1.79294619259877e+002
8.49180475036229e+004,-4.42250803138379e+001,-1.79323314406439e+002
8.51138038202292e+004,-4.42695796466759e+001,-1.79351989245191e+002
8.53100114017505e+004,-4.43140564014717e+001,-1.79380644056594e+002
8.55066712884598e+004,-4.43585106902452e+001,-1.79409279119936e+002
8.57037845230284e+004,-4.44029426243719e+001,-1.79437894713343e+002
8.59013521505310e+004,-4.44473523145867e+001,-1.79466491113790e+002
8.60993752184515e+004,-4.44917398709885e+001,-1.79495068597113e+002
8.62978547766884e+004,-4.45361054030436e+001,-1.79523627438018e+002
8.64967918775607e+004,-4.45804490195904e+001,-1.79552167910092e+002
8.66961875758130e+004,-4.46247708288426e+001,-1.79580690285816e+002
8.68960429286215e+004,-4.46690709383934e+001,-1.79609194836572e+002
8.70963589955994e+004,-4.47133494552198e+001,-1.79637681832656e+002
8.72971368388024e+004,-4.47576064856858e+001,-1.79666151543286e+002
8.74983775227349e+004,-4.48018421355466e+001,-1.79694604236615e+002
8.77000821143547e+004,-4.48460565099522e+001,-1.79723040179739e+002
8.79022516830796e+004,-4.48902497134514e+001,-1.79751459638707e+002
8.81048873007926e+004,-4.49344218499955e+001,-1.79779862878533e+002
8.83079900418474e+004,-4.49785730229417e+001,-1.79808250163204e+002
8.85115609830747e+004,-4.50227033350572e+001,-1.79836621755689e+002
8.87156012037872e+004,-4.50668128885225e+001,-1.79864977917951e+002
8.89201117857859e+004,-4.51109017849353e+001,-1.79893318910955e+002
8.91250938133656e+004,-4.51549701253138e+001,-1.79921644994678e+002
8.93305483733205e+004,-4.51990180101008e+001,-1.79949956428118e+002
8.95364765549504e+004,-4.52430455391666e+001,-1.79978253469304e+002
8.97428794500658e+004,-4.52870528118128e+001,1.79993463624696e+002
8.99497581529944e+004,-4.53310399267760e+001,1.79965194597764e+002
9.01571137605866e+004,-4.53750069822308e+001,1.79936939194725e+002
9.03649473722210e+004,-4.54189540757936e+001,1.79908697161336e+002
9.05732600898109e+004,-4.54628813045261e+001,1.79880468244280e+002
9.07820530178094e+004,-4.55067887649381e+001,1.79852252191153e+002
9.09913272632160e+004,-4.55506765529916e+001,1.79824048750459e+002
9.12010839355818e+004,-4.55945447641035e+001,1.79795857671599e+002
9.14113241470158e+004,-4.56383934931494e+001,1.79767678704864e+002
9.16220490121907e+004,-4.56822228344666e+001,1.79739511601426e+002
9.18332596483488e+004,-4.57260328818572e+001,1.79711356113328e+002
9.20449571753078e+004,-4.57698237285920e+001,1.79683211993480e+002
9.22571427154670e+004,-4.58135954674128e+001,1.79655078995644e+002
9.24698173938129e+004,-4.58573481905365e+001,1.79626956874432e+002
9.26829823379255e+004,-4.59010819896574e+001,1.79598845385294e+002
9.28966386779842e+004,-4.59447969559510e+001,1.79570744284512e+002
9.31107875467736e+004,-4.59884931800769e+001,1.79542653329192e+002
9.33254300796896e+004,-4.60321707521817e+001,1.79514572277254e+002
9.35405674147457e+004,-4.60758297619022e+001,1.79486500887426e+002
9.37562006925785e+004,-4.61194702983688e+001,1.79458438919236e+002
9.39723310564542e+004,-4.61630924502077e+001,1.79430386133004e+002
9.41889596522745e+004,-4.62066963055449e+001,1.79402342289833e+002
9.44060876285827e+004,-4.62502819520083e+001,1.79374307151606e+002
9.46237161365696e+004,-4.62938494767312e+001,1.79346280480970e+002
9.48418463300800e+004,-4.63373989663550e+001,1.79318262041340e+002
9.50604793656184e+004,-4.63809305070323e+001,1.79290251596879e+002
9.52796164023554e+004,-4.64244441844295e+001,1.79262248912503e+002
9.54992586021338e+004,-4.64679400837299e+001,1.79234253753863e+002
9.57194071294746e+004,-4.65114182896366e+001,1.79206265887345e+002
9.59400631515835e+004,-4.65548788863750e+001,1.79178285080059e+002
9.61612278383566e+004,-4.65983219576960e+001,1.79150311099836e+002
9.63829023623871e+004,-4.66417475868785e+001,1.79122343715214e+002
9.66050878989714e+004,-4.66851558567323e+001,1.79094382695438e+002
9.68277856261149e+004,-4.67285468496010e+001,1.79066427810452e+002
9.70509967245390e+004,-4.67719206473642e+001,1.79038478830885e+002
9.72747223776865e+004,-4.68152773314409e+001,1.79010535528056e+002
9.74989637717286e+004,-4.68586169827915e+001,1.78982597673957e+002
9.77237220955710e+004,-4.69019396819211e+001,1.78954665041252e+002
9.79489985408598e+004,-4.69452455088817e+001,1.78926737403267e+002
9.81747943019883e+004,-4.69885345432750e+001,1.78898814533987e+002
9.84011105761032e+004,-4.70318068642550e+001,1.78870896208047e+002
9.86279485631108e+004,-4.70750625505305e+001,1.78842982200725e+002
9.88553094656836e+004,-4.71183016803678e+001,1.78815072287938e+002
9.90831944892665e+004,-4.71615243315934e+001,1.78787166246234e+002
9.93116048420831e+004,-4.72047305815960e+001,1.78759263852786e+002
9.95405417351424e+004,-4.72479205073295e+001,1.78731364885386e+002
9.97700063822450e+004,-4.72910941853154e+001,1.78703469122438e+002
9.99999999999896e+004,-4.73342516916451e+001,1.78675576342953e+002
1.00230523807780e+005,-4.73773931019825e+001,1.78647686326541e+002
1.00461579027829e+005,-4.74205184915667e+001,1.78619798853409e+002
1.00693166885170e+005,-4.74636279352137e+001,1.78591913704350e+002
1.00925288607658e+005,-4.75067215073197e+001,1.78564030660739e+002
1.01157945425979e+005,-4.75497992818628e+001,1.78536149504530e+002
1.01391138573657e+005,-4.75928613324057e+001,1.78508270018245e+002
1.01624869287059e+005,-4.76359077320979e+001,1.78480391984972e+002
1.01859138805401e+005,-4.76789385536782e+001,1.78452515188357e+002
1.02093948370757e+005,-4.77219538694772e+001,1.78424639412601e+002
1.02329299228065e+005,-4.77649537514188e+001,1.78396764442451e+002
1.02565192625130e+005,-4.78079382710237e+001,1.78368890063197e+002
1.02801629812637e+005,-4.78509074994104e+001,1.78341016060664e+002
1.03038612044151e+005,-4.78938615072986e+001,1.78313142221209e+002
1.03276140576129e+005,-4.79368003650105e+001,1.78285268331713e+002
1.03514216667924e+005,-4.79797241424739e+001,1.78257394179580e+002
1.03752841581790e+005,-4.80226329092235e+001,1.78229519552726e+002
1.03992016582895e+005,-4.80655267344039e+001,1.78201644239575e+002
1.04231742939319e+005,-4.81084056867712e+001,1.78173768029057e+002
1.04472021922069e+005,-4.81512698346955e+001,1.78145890710600e+002
1.04712854805079e+005,-4.81941192461631e+001,1.78118012074125e+002
1.04954242865221e+005,-4.82369539887782e+001,1.78090131910042e+002
1.05196187382311e+005,-4.82797741297654e+001,1.78062250009242e+002
1.05438689639115e+005,-4.83225797359717e+001,1.78034366163095e+002
1.05681750921355e+005,-4.83653708738687e+001,1.78006480163443e+002
1.05925372517718e+005,-4.84081476095545e+001,1.77978591802598e+002
1.06169555719861e+005,-4.84509100087556e+001,1.77950700873331e+002
1.06414301822420e+005,-4.84936581368294e+001,1.77922807168873e+002
1.06659612123015e+005,-4.85363920587661e+001,1.77894910482909e+002
1.06905487922255e+005,-4.85791118391902e+001,1.77867010609568e+002
1.07151930523749e+005,-4.86218175423634e+001,1.77839107343425e+002
1.07398941234113e+005,-4.86645092321856e+001,1.77811200479493e+002
1.07646521362972e+005,-4.87071869721979e+001,1.77783289813217e+002
1.07894672222971e+005,-4.87498508255835e+001,1.77755375140472e+002
1.08143395129782e+005,-4.87925008551706e+001,1.77727456257558e+002
