Freq.,Vvo
4.53941616650165e+004,9.12315782767591e+000,8.92503147737693e+001
4.54988060150010e+004,9.14315672192799e+000,8.92487617085848e+001
4.56036915951257e+004,9.16315561115494e+000,8.92472046595667e+001
4.57088189614836e+004,9.18315449533293e+000,8.92456436184956e+001
4.58141886714494e+004,9.20315337443767e+000,8.92440785771252e+001
4.59198012836829e+004,9.22315224844683e+000,8.92425095270397e+001
4.60256573581317e+004,9.24315111733168e+000,8.92409364600525e+001
4.61317574560340e+004,9.26314998107333e+000,8.92393593676670e+001
4.62381021399221e+004,9.28314883964775e+000,8.92377782416356e+001
4.63446919736248e+004,9.30314769302965e+000,8.92361930735654e+001
4.64515275222710e+004,9.32314654119266e+000,8.92346038549387e+001
4.65586093522919e+004,9.34314538411390e+000,8.92330105774716e+001
4.66659380314249e+004,9.36314422176939e+000,8.92314132325447e+001
4.67735141287158e+004,9.38314305413099e+000,8.92298118118272e+001
4.68813382145225e+004,9.40314188117998e+000,8.92282063067816e+001
4.69894108605175e+004,9.42314070288612e+000,8.92265967089297e+001
4.70977326396912e+004,9.44313951922724e+000,8.92249830095911e+001
4.72063041263550e+004,9.46313833017913e+000,8.92233652003596e+001
4.73151258961440e+004,9.48313713571156e+000,8.92217432725583e+001
4.74241985260204e+004,9.50313593580421e+000,8.92201172175595e+001
4.75335225942764e+004,9.52313473042885e+000,8.92184870267841e+001
4.76430986805375e+004,9.54313351956166e+000,8.92168526916335e+001
4.77529273657650e+004,9.56313230317570e+000,8.92152142033868e+001
4.78630092322597e+004,9.58313108124671e+000,8.92135715533072e+001
4.79733448636648e+004,9.60312985374494e+000,8.92119247327295e+001
4.80839348449687e+004,9.62312862064737e+000,8.92102737329406e+001
4.81947797625086e+004,9.64312738193012e+000,8.92086185451638e+001
4.83058802039731e+004,9.66312613756071e+000,8.92069591605773e+001
4.84172367584057e+004,9.68312488751666e+000,8.92052955703854e+001
4.85288500162079e+004,9.70312363177078e+000,8.92036277657338e+001
4.86407205691419e+004,9.72312237029540e+000,8.92019557378812e+001
4.87528490103344e+004,9.74312110306651e+000,8.92002794778775e+001
4.88652359342791e+004,9.76311983005600e+000,8.91985989768040e+001
4.89778819368404e+004,9.78311855123565e+000,8.91969142258248e+001
4.90907876152560e+004,9.80311726657656e+000,8.91952252159351e+001
4.92039535681408e+004,9.82311597605373e+000,8.91935319381823e+001
4.93173803954893e+004,9.84311467964166e+000,8.91918343836004e+001
4.94310686986792e+004,9.86311337731046e+000,8.91901325432102e+001
4.95450190804747e+004,9.88311206903369e+000,8.91884264079046e+001
4.96592321450293e+004,9.90311075478126e+000,8.91867159687012e+001
4.97737084978893e+004,9.92310943452728e+000,8.91850012164432e+001
4.98884487459969e+004,9.94310810824270e+000,8.91832821421170e+001
5.00034534976935e+004,9.96310677590001e+000,8.91815587365715e+001
5.01187233627229e+004,9.98310543747065e+000,8.91798309906029e+001
5.02342589522343e+004,1.00031040929262e+001,8.91780988951874e+001
5.03500608787861e+004,1.00231027422373e+001,8.91763624410035e+001
5.04661297563484e+004,1.00431013853779e+001,8.91746216189298e+001
5.05824662003070e+004,1.00631000223152e+001,8.91728764196003e+001
5.06990708274660e+004,1.00830986530222e+001,8.91711268339002e+001
5.08159442560516e+004,1.01030972774723e+001,8.91693728523771e+001
5.09330871057151e+004,1.01230958956327e+001,8.91676144659445e+001
5.10504999975362e+004,1.01430945074740e+001,8.91658516650204e+001
5.11681835540263e+004,1.01630931129692e+001,8.91640844404726e+001
5.12861383991320e+004,1.01830917120862e+001,8.91623127828716e+001
5.14043651582381e+004,1.02030903047988e+001,8.91605366827218e+001
5.15228644581711e+004,1.02230888910719e+001,8.91587561306872e+001
5.16416369272026e+004,1.02430874708803e+001,8.91569711172241e+001
5.17606831950522e+004,1.02630860441894e+001,8.91551816329506e+001
5.18800038928915e+004,1.02830846109743e+001,8.91533876683768e+001
5.19995996533470e+004,1.03030831711990e+001,8.91515892139211e+001
5.21194711105035e+004,1.03230817248381e+001,8.91497862600422e+001
5.22396188999074e+004,1.03430802718550e+001,8.91479787972533e+001
5.23600436585704e+004,1.03630788122227e+001,8.91461668159036e+001
5.24807460249726e+004,1.03830773459112e+001,8.91443503063383e+001
5.26017266390660e+004,1.04030758728877e+001,8.91425292589626e+001
5.27229861422776e+004,1.04230743931186e+001,8.91407036641329e+001
5.28445251775134e+004,1.04430729065770e+001,8.91388735121438e+001
5.29663443891611e+004,1.04630714132273e+001,8.91370387933066e+001
5.30884444230941e+004,1.04830699130374e+001,8.91351994977961e+001
5.32108259266747e+004,1.05030684059816e+001,8.91333556159646e+001
5.33334895487574e+004,1.05230668920210e+001,8.91315071379515e+001
5.34564359396924e+004,1.05430653711264e+001,8.91296540539837e+001
5.35796657513294e+004,1.05630638432659e+001,8.91277963542354e+001
5.37031796370205e+004,1.05830623084050e+001,8.91259340288303e+001
5.38269782516240e+004,1.06030607665141e+001,8.91240670678597e+001
5.39510622515080e+004,1.06230592175615e+001,8.91221954613989e+001
5.40754322945533e+004,1.06430576615054e+001,8.91203191996457e+001
5.42000890401576e+004,1.06630560983218e+001,8.91184382725414e+001
5.43250331492385e+004,1.06830545279741e+001,8.91165526700769e+001
5.44502652842373e+004,1.07030529504310e+001,8.91146623822801e+001
5.45757861091222e+004,1.07230513656532e+001,8.91127673991701e+001
5.47015962893923e+004,1.07430497736128e+001,8.91108677106392e+001
5.48276964920805e+004,1.07630481742765e+001,8.91089633065757e+001
5.49540873857576e+004,1.07830465676060e+001,8.91070541769549e+001
5.50807696405354e+004,1.08030449535718e+001,8.91051403115411e+001
5.52077439280708e+004,1.08230433321328e+001,8.91032217002335e+001
5.53350109215687e+004,1.08430417032632e+001,8.91012983328901e+001
5.54625712957861e+004,1.08630400669217e+001,8.90993701992959e+001
5.55904257270354e+004,1.08830384230751e+001,8.90974372891086e+001
5.57185748931880e+004,1.09030367716889e+001,8.90954995921719e+001
5.58470194736781e+004,1.09230351127298e+001,8.90935570982193e+001
5.59757601495060e+004,1.09430334461593e+001,8.90916097968609e+001
5.61047976032420e+004,1.09630317719444e+001,8.90896576778681e+001
5.62341325190299e+004,1.09830300900474e+001,8.90877007307740e+001
5.63637655825904e+004,1.10030284004358e+001,8.90857389452173e+001
5.64936974812252e+004,1.10230267030707e+001,8.90837723107941e+001
5.66239289038202e+004,1.10430249979156e+001,8.90818008170905e+001
5.67544605408496e+004,1.10630232849387e+001,8.90798244536110e+001
5.68852930843790e+004,1.10830215640966e+001,8.90778432099252e+001
5.70164272280696e+004,1.11030198353629e+001,8.90758570754391e+001
5.71478636671815e+004,1.11230180986884e+001,8.90738660396837e+001
5.72796030985777e+004,1.11430163540421e+001,8.90718700920018e+001
5.74116462207276e+004,1.11630146013937e+001,8.90698692218812e+001
5.75439937337105e+004,1.11830128406943e+001,8.90678634187081e+001
5.76766463392199e+004,1.12030110719121e+001,8.90658526717445e+001
5.78096047405666e+004,1.12230092950093e+001,8.90638369703725e+001
5.79428696426829e+004,1.12430075099469e+001,8.90618163039234e+001
5.80764417521259e+004,1.12630057166909e+001,8.90597906617085e+001
5.82103217770819e+004,1.12830039151983e+001,8.90577600328496e+001
5.83445104273692e+004,1.13030021054315e+001,8.90557244066239e+001
5.84790084144428e+004,1.13230002873545e+001,8.90536837722795e+001
5.86138164513975e+004,1.13429984609276e+001,8.90516381189241e+001
5.87489352529723e+004,1.13629966261094e+001,8.90495874357532e+001
5.88843655355535e+004,1.13829947828644e+001,8.90475317117849e+001
5.90201080171791e+004,1.14029929311532e+001,8.90454709361846e+001
5.91561634175420e+004,1.14229910709342e+001,8.90434050980133e+001
5.92925324579946e+004,1.14429892021674e+001,8.90413341863423e+001
5.94292158615518e+004,1.14629873248159e+001,8.90392581901158e+001
5.95662143528956e+004,1.14829854388405e+001,8.90371770982364e+001
5.97035286583782e+004,1.15029835441970e+001,8.90350908998718e+001
5.98411595060265e+004,1.15229816408471e+001,8.90329995837355e+001
5.99791076255455e+004,1.15429797287528e+001,8.90309031388656e+001
6.01173737483223e+004,1.15629778078678e+001,8.90288015540848e+001
6.02559586074303e+004,1.15829758781566e+001,8.90266948182125e+001
6.03948629376325e+004,1.16029739395748e+001,8.90245829201188e+001
6.05340874753858e+004,1.16229719920836e+001,8.90224658486048e+001
6.06736329588450e+004,1.16429700356408e+001,8.90203435923347e+001
6.08135001278662e+004,1.16629680702034e+001,8.90182161401125e+001
6.09536897240113e+004,1.16829660957307e+001,8.90160834806914e+001
6.10942024905516e+004,1.17029641121784e+001,8.90139456026538e+001
6.12350391724717e+004,1.17229621195092e+001,8.90118024947401e+001
6.13762005164738e+004,1.17429601176776e+001,8.90096541454968e+001
6.15176872709812e+004,1.17629581066410e+001,8.90075005435228e+001
6.16595001861425e+004,1.17829560863579e+001,8.90053416774844e+001
6.18016400138359e+004,1.18029540567854e+001,8.90031775358343e+001
6.19441075076724e+004,1.18229520178771e+001,8.90010081070960e+001
6.20869034230006e+004,1.18429499695936e+001,8.89988333797459e+001
6.22300285169102e+004,1.18629479118892e+001,8.89966533422668e+001
6.23734835482362e+004,1.18829458447221e+001,8.89944679830717e+001
6.25172692775628e+004,1.19029437680440e+001,8.89922772905439e+001
6.26613864672278e+004,1.19229416818144e+001,8.89900812531205e+001
6.28058358813260e+004,1.19429395859904e+001,8.89878798590548e+001
6.29506182857139e+004,1.19629374805211e+001,8.89856730967611e+001
6.30957344480135e+004,1.19829353653685e+001,8.89834609543842e+001
6.32411851376161e+004,1.20029332404836e+001,8.89812434203379e+001
6.33869711256868e+004,1.20229311058240e+001,8.89790204827572e+001
6.35330931851685e+004,1.20429289613414e+001,8.89767921298273e+001
6.36795520907857e+004,1.20629268069945e+001,8.89745583497342e+001
6.38263486190489e+004,1.20829246427306e+001,8.89723191307034e+001
6.39734835482589e+004,1.21029224685090e+001,8.89700744607186e+001
6.41209576585102e+004,1.21229202842810e+001,8.89678243279502e+001
6.42687717316960e+004,1.21429180900012e+001,8.89655687204215e+001
6.44169265515117e+004,1.21629158856259e+001,8.89633076261267e+001
6.45654229034595e+004,1.21829136711029e+001,8.89610410331480e+001
6.47142615748523e+004,1.22029114463868e+001,8.89587689294018e+001
6.48634433548178e+004,1.22229092114317e+001,8.89564913027817e+001
6.50129690343030e+004,1.22429069661876e+001,8.89542081413130e+001
6.51628394060782e+004,1.22629047106108e+001,8.89519194327476e+001
6.53130552647411e+004,1.22829024446479e+001,8.89496251649853e+001
6.54636174067214e+004,1.23029001682559e+001,8.89473253258481e+001
6.56145266302844e+004,1.23228978813817e+001,8.89450199031817e+001
6.57657837355359e+004,1.23428955839802e+001,8.89427088846704e+001
6.59173895244260e+004,1.23628932760020e+001,8.89403922580144e+001
6.60693448007534e+004,1.23828909573960e+001,8.89380700109825e+001
6.62216503701700e+004,1.24028886281157e+001,8.89357421312882e+001
6.63743070401847e+004,1.24228862881098e+001,8.89334086064414e+001
6.65273156201679e+004,1.24428839373281e+001,8.89310694241267e+001
6.66806769213559e+004,1.24628815757185e+001,8.89287245719544e+001
6.68343917568552e+004,1.24828792032346e+001,8.89263740374759e+001
6.69884609416464e+004,1.25028768198263e+001,8.89240178081117e+001
6.71428852925889e+004,1.25228744254406e+001,8.89216558714621e+001
6.72976656284254e+004,1.25428720200274e+001,8.89192882148776e+001
6.74528027697858e+004,1.25628696035356e+001,8.89169148258802e+001
6.76082975391918e+004,1.25828671759126e+001,8.89145356918691e+001
6.77641507610611e+004,1.26028647371066e+001,8.89121508001608e+001
6.79203632617121e+004,1.26228622870715e+001,8.89097601381026e+001
6.80769358693677e+004,1.26428598257454e+001,8.89073636930340e+001
6.82338694141605e+004,1.26628573530825e+001,8.89049614522082e+001
6.83911647281365e+004,1.26828548690271e+001,8.89025534028886e+001
6.85488226452597e+004,1.27028523735296e+001,8.89001395322188e+001
6.87068440014167e+004,1.27228498665336e+001,8.88977198275023e+001
6.88652296344211e+004,1.27428473479890e+001,8.88952942757585e+001
6.90239803840177e+004,1.27628448178392e+001,8.88928628642064e+001
6.91830970918871e+004,1.27828422760322e+001,8.88904255798580e+001
6.93425806016503e+004,1.28028397225120e+001,8.88879824098925e+001
6.95024317588731e+004,1.28228371572274e+001,8.88855333411917e+001
6.96626514110703e+004,1.28428345801198e+001,8.88830783608199e+001
6.98232404077105e+004,1.28628319911366e+001,8.88806174557873e+001
6.99841996002207e+004,1.28828293902231e+001,8.88781506129576e+001
7.01455298419905e+004,1.29028267773235e+001,8.88756778192872e+001
7.03072319883767e+004,1.29228241523820e+001,8.88731990615202e+001
7.04693068967080e+004,1.29428215153428e+001,8.88707143266269e+001
7.06317554262895e+004,1.29628188661506e+001,8.88682236013934e+001
7.07945784384071e+004,1.29828162047457e+001,8.88657268725883e+001
7.09577767963321e+004,1.30028135310755e+001,8.88632241268614e+001
7.11213513653261e+004,1.30228108450805e+001,8.88607153510824e+001
7.12853030126452e+004,1.30428081467064e+001,8.88582005317963e+001
7.14496326075445e+004,1.30628054358902e+001,8.88556796556787e+001
7.16143410212834e+004,1.30828027125806e+001,8.88531527093774e+001
7.17794291271293e+004,1.31027999767141e+001,8.88506196794417e+001
7.19448978003631e+004,1.31227972282363e+001,8.88480805524783e+001
7.21107479182831e+004,1.31427944670879e+001,8.88455353149208e+001
7.22769803602101e+004,1.31627916932102e+001,8.88429839532862e+001
7.24435960074921e+004,1.31827889065414e+001,8.88404264540614e+001
7.26105957435085e+004,1.32027861070257e+001,8.88378628036263e+001
7.27779804536754e+004,1.32227832946047e+001,8.88352929883358e+001
7.29457510254499e+004,1.32427804692122e+001,8.88327169945893e+001
7.31139083483347e+004,1.32627776307924e+001,8.88301348087098e+001
7.32824533138834e+004,1.32827747792852e+001,8.88275464169450e+001
7.34513868157044e+004,1.33027719146289e+001,8.88249518055490e+001
7.36207097494666e+004,1.33227690367626e+001,8.88223509608296e+001
7.37904230129030e+004,1.33427661456251e+001,8.88197438688801e+001
7.39605275058167e+004,1.33627632411539e+001,8.88171305159085e+001
7.41310241300846e+004,1.33827603232891e+001,8.88145108879699e+001
7.43019137896630e+004,1.34027573919648e+001,8.88118849712149e+001
7.44731973905918e+004,1.34227544471223e+001,8.88092527516138e+001
7.46448758409995e+004,1.34427514886996e+001,8.88066142153142e+001
7.48169500511082e+004,1.34627485166288e+001,8.88039693482315e+001
7.49894209332384e+004,1.34827455308511e+001,8.88013181363198e+001
7.51622894018133e+004,1.35027425313014e+001,8.87986605654838e+001
7.53355563733645e+004,1.35227395179149e+001,8.87959966216039e+001
7.55092227665361e+004,1.35427364906295e+001,8.87933262905936e+001
7.56832895020901e+004,1.35627334493798e+001,8.87906495581817e+001
7.58577575029111e+004,1.35827303940997e+001,8.87879664102329e+001
7.60326276940109e+004,1.36027273247237e+001,8.87852768324112e+001
7.62079010025339e+004,1.36227242411908e+001,8.87825808105101e+001
7.63835783577617e+004,1.36427211434305e+001,8.87798783301808e+001
7.65596606911182e+004,1.36627180313794e+001,8.87771693770569e+001
7.67361489361745e+004,1.36827149049706e+001,8.87744539367545e+001
7.69130440286535e+004,1.37027117641368e+001,8.87717319948974e+001
7.70903469064356e+004,1.37227086088117e+001,8.87690035369251e+001
7.72680585095628e+004,1.37427054389288e+001,8.87662685484077e+001
7.74461797802444e+004,1.37627022544179e+001,8.87635270148429e+001
7.76247116628617e+004,1.37826990552143e+001,8.87607789216387e+001
7.78036551039729e+004,1.38026958412500e+001,8.87580242541684e+001
7.79830110523183e+004,1.38226926124536e+001,8.87552629978049e+001
7.81627804588254e+004,1.38426893687566e+001,8.87524951379554e+001
7.83429642766136e+004,1.38626861100928e+001,8.87497206598200e+001
7.85235634609995e+004,1.38826828363914e+001,8.87469395487426e+001
7.87045789695022e+004,1.39026795475810e+001,8.87441517898550e+001
7.88860117618478e+004,1.39226762435922e+001,8.87413573684797e+001
7.90678627999748e+004,1.39426729243564e+001,8.87385562696484e+001
7.92501330480394e+004,1.39626695898021e+001,8.87357484785562e+001
7.94328234724204e+004,1.39826662398565e+001,8.87329339802386e+001
7.96159350417241e+004,1.40026628744495e+001,8.87301127597838e+001
7.97994687267899e+004,1.40226594935103e+001,8.87272848021579e+001
7.99834255006950e+004,1.40426560969661e+001,8.87244500923732e+001
8.01678063387601e+004,1.40626526847434e+001,8.87216086153767e+001
8.03526122185539e+004,1.40826492567699e+001,8.87187603560426e+001
8.05378441198988e+004,1.41026458129743e+001,8.87159052992682e+001
8.07235030248759e+004,1.41226423532812e+001,8.87130434298307e+001
8.09095899178303e+004,1.41426388776179e+001,8.87101747326173e+001
8.10961057853761e+004,1.41626353859112e+001,8.87072991923296e+001
8.12830516164019e+004,1.41826318780831e+001,8.87044167936698e+001
8.14704284020760e+004,1.42026283540630e+001,8.87015275213660e+001
8.16582371358512e+004,1.42226248137733e+001,8.86986313600999e+001
8.18464788134709e+004,1.42426212571395e+001,8.86957282943599e+001
8.20351544329738e+004,1.42626176840849e+001,8.86928183088378e+001
8.22242649946990e+004,1.42826140945346e+001,8.86899013880269e+001
8.24138115012921e+004,1.43026104884116e+001,8.86869775164464e+001
8.26037949577097e+004,1.43226068656385e+001,8.86840466785435e+001
8.27942163712253e+004,1.43426032261370e+001,8.86811088587762e+001
8.29850767514341e+004,1.43625995698322e+001,8.86781640414962e+001
8.31763771102589e+004,1.43825958966436e+001,8.86752122110508e+001
8.33681184619552e+004,1.44025922064961e+001,8.86722533518060e+001
8.35603018231165e+004,1.44225884993086e+001,8.86692874479889e+001
8.37529282126800e+004,1.44425847750025e+001,8.86663144838899e+001
8.39459986519314e+004,1.44625810334974e+001,8.86633344436665e+001
8.41395141645112e+004,1.44825772747134e+001,8.86603473115147e+001
8.43334757764192e+004,1.45025734985740e+001,8.86573530715530e+001
8.45278845160206e+004,1.45225697049952e+001,8.86543517078636e+001
8.47227414140512e+004,1.45425658938964e+001,8.86513432045156e+001
8.49180475036229e+004,1.45625620651972e+001,8.86483275454892e+001
8.51138038202292e+004,1.45825582188165e+001,8.86453047147857e+001
8.53100114017505e+004,1.46025543546704e+001,8.86422746963516e+001
8.55066712884598e+004,1.46225504726777e+001,8.86392374740530e+001
8.57037845230284e+004,1.46425465727561e+001,8.86361930317752e+001
8.59013521505310e+004,1.46625426548210e+001,8.86331413533468e+001
8.60993752184515e+004,1.46825387187899e+001,8.86300824225245e+001
8.62978547766884e+004,1.47025347645789e+001,8.86270162230243e+001
8.64967918775607e+004,1.47225307921030e+001,8.86239427386294e+001
8.66961875758130e+004,1.47425268012772e+001,8.86208619529817e+001
8.68960429286215e+004,1.47625227920174e+001,8.86177738496912e+001
8.70963589955994e+004,1.47825187642374e+001,8.86146784123372e+001
8.72971368388024e+004,1.48025147178524e+001,8.86115756244818e+001
8.74983775227349e+004,1.48225106527735e+001,8.86084654696330e+001
8.77000821143547e+004,1.48425065689175e+001,8.86053479312969e+001
8.79022516830796e+004,1.48625024661946e+001,8.86022229928269e+001
8.81048873007926e+004,1.48824983445178e+001,8.85990906377114e+001
8.83079900418474e+004,1.49024942037985e+001,8.85959508491987e+001
8.85115609830747e+004,1.49224900439510e+001,8.85928036106676e+001
8.87156012037872e+004,1.49424858648852e+001,8.85896489054122e+001
8.89201117857859e+004,1.49624816665104e+001,8.85864867165719e+001
8.91250938133656e+004,1.49824774487390e+001,8.85833170274233e+001
8.93305483733205e+004,1.50024732114800e+001,8.85801398211299e+001
8.95364765549504e+004,1.50224689546422e+001,8.85769550807742e+001
8.97428794500658e+004,1.50424646781368e+001,8.85737627893705e+001
8.99497581529944e+004,1.50624603818710e+001,8.85705629300508e+001
9.01571137605866e+004,1.50824560657539e+001,8.85673554857274e+001
9.03649473722210e+004,1.51024517296919e+001,8.85641404394171e+001
9.05732600898109e+004,1.51224473735957e+001,8.85609177739699e+001
9.07820530178094e+004,1.51424429973691e+001,8.85576874722899e+001
9.09913272632160e+004,1.51624386009193e+001,8.85544495171931e+001
9.12010839355818e+004,1.51824341841541e+001,8.85512038915014e+001
9.14113241470158e+004,1.52024297469775e+001,8.85479505779172e+001
9.16220490121907e+004,1.52224252892956e+001,8.85446895591817e+001
9.18332596483488e+004,1.52424208110132e+001,8.85414208179500e+001
9.20449571753078e+004,1.52624163120342e+001,8.85381443368215e+001
9.22571427154670e+004,1.52824117922629e+001,8.85348600983975e+001
9.24698173938129e+004,1.53024072516043e+001,8.85315680852111e+001
9.26829823379255e+004,1.53224026899587e+001,8.85282682797839e+001
9.28966386779842e+004,1.53423981072298e+001,8.85249606645401e+001
9.31107875467736e+004,1.53623935033203e+001,8.85216452219432e+001
9.33254300796896e+004,1.53823888781327e+001,8.85183219343293e+001
9.35405674147457e+004,1.54023842315658e+001,8.85149907840607e+001
9.37562006925785e+004,1.54223795635220e+001,8.85116517533885e+001
9.39723310564542e+004,1.54423748739016e+001,8.85083048245778e+001
9.41889596522745e+004,1.54623701626048e+001,8.85049499798323e+001
9.44060876285827e+004,1.54823654295290e+001,8.85015872013485e+001
9.46237161365696e+004,1.55023606745760e+001,8.84982164712153e+001
9.48418463300800e+004,1.55223558976426e+001,8.84948377715293e+001
9.50604793656184e+004,1.55423510986266e+001,8.84914510842672e+001
9.52796164023554e+004,1.55623462774261e+001,8.84880563914900e+001
9.54992586021338e+004,1.55823414339374e+001,8.84846536751443e+001
9.57194071294746e+004,1.56023365680582e+001,8.84812429171014e+001
9.59400631515835e+004,1.56223316796842e+001,8.84778240992547e+001
9.61612278383566e+004,1.56423267687111e+001,8.84743972034197e+001
9.63829023623871e+004,1.56623218350325e+001,8.84709622113875e+001
9.66050878989714e+004,1.56823168785442e+001,8.84675191048436e+001
9.68277856261149e+004,1.57023118991415e+001,8.84640678655331e+001
9.70509967245390e+004,1.57223068967156e+001,8.84606084751082e+001
9.72747223776865e+004,1.57423018711629e+001,8.84571409151510e+001
9.74989637717286e+004,1.57622968223721e+001,8.84536651671908e+001
9.77237220955710e+004,1.57822917502373e+001,8.84501812128205e+001
9.79489985408598e+004,1.58022866546503e+001,8.84466890334513e+001
9.81747943019883e+004,1.58222815355026e+001,8.84431886105117e+001
9.84011105761032e+004,1.58422763926844e+001,8.84396799254247e+001
9.86279485631108e+004,1.58622712260850e+001,8.84361629595180e+001
9.88553094656836e+004,1.58822660355949e+001,8.84326376941118e+001
9.90831944892665e+004,1.59022608211030e+001,8.84291041103870e+001
9.93116048420831e+004,1.59222555824981e+001,8.84255621896235e+001
9.95405417351424e+004,1.59422503196679e+001,8.84220119129600e+001
9.97700063822450e+004,1.59622450324996e+001,8.84184532615228e+001
9.99999999999896e+004,1.59822397208807e+001,8.84148862163375e+001
1.00230523807780e+005,1.60022343846976e+001,8.84113107585226e+001
1.00461579027829e+005,1.60222290238362e+001,8.84077268689947e+001
1.00693166885170e+005,1.60422236381824e+001,8.84041345286867e+001
1.00925288607658e+005,1.60622182276208e+001,8.84005337185668e+001
1.01157945425979e+005,1.60822127920349e+001,8.83969244193870e+001
1.01391138573657e+005,1.61022073313093e+001,8.83933066120151e+001
1.01624869287059e+005,1.61222018453278e+001,8.83896802771914e+001
1.01859138805401e+005,1.61421963339720e+001,8.83860453956056e+001
1.02093948370757e+005,1.61621907971249e+001,8.83824019479653e+001
1.02329299228065e+005,1.61821852346671e+001,8.83787499148688e+001
1.02565192625130e+005,1.62021796464818e+001,8.83750892768904e+001
1.02801629812637e+005,1.62221740324472e+001,8.83714200145414e+001
1.03038612044151e+005,1.62421683924436e+001,8.83677421083395e+001
1.03276140576129e+005,1.62621627263509e+001,8.83640555387225e+001
1.03514216667924e+005,1.62821570340495e+001,8.83603602860281e+001
1.03752841581790e+005,1.63021513154153e+001,8.83566563306327e+001
1.03992016582895e+005,1.63221455703267e+001,8.83529436528429e+001
1.04231742939319e+005,1.63421397986606e+001,8.83492222329069e+001
1.04472021922069e+005,1.63621340002958e+001,8.83454920510098e+001
1.04712854805079e+005,1.63821281751049e+001,8.83417530873239e+001
1.04954242865221e+005,1.64021223229665e+001,8.83380053219262e+001
1.05196187382311e+005,1.64221164437520e+001,8.83342487349103e+001
1.05438689639115e+005,1.64421105373389e+001,8.83304833062737e+001
1.05681750921355e+005,1.64621046035983e+001,8.83267090159898e+001
1.05925372517718e+005,1.64820986424056e+001,8.83229258439968e+001
1.06169555719861e+005,1.65020926536305e+001,8.83191337701452e+001
1.06414301822420e+005,1.65220866371477e+001,8.83153327742885e+001
1.06659612123015e+005,1.65420805928275e+001,8.83115228361678e+001
1.06905487922255e+005,1.65620745205400e+001,8.83077039354946e+001
1.07151930523749e+005,1.65820684201556e+001,8.83038760519842e+001
1.07398941234113e+005,1.66020622915439e+001,8.83000391652661e+001
1.07646521362972e+005,1.66220561345738e+001,8.82961932549723e+001
1.07894672222971e+005,1.66420499491126e+001,8.82923383005558e+001
1.08143395129782e+005,1.66620437350293e+001,8.82884742815333e+001
1.08392691402109e+005,1.66820374921914e+001,8.82846011773415e+001
1.08642562361695e+005,1.67020312204637e+001,8.82807189673941e+001
1.08893009333332e+005,1.67220249197109e+001,8.82768276309940e+001
1.09144033644864e+005,1.67420185898020e+001,8.82729271474900e+001
1.09395636627198e+005,1.67620122305985e+001,8.82690174960572e+001
1.09647819614307e+005,1.67820058419656e+001,8.82650986559384e+001
1.09900583943240e+005,1.68019994237653e+001,8.82611706062787e+001
1.10153930954130e+005,1.68219929758611e+001,8.82572333261682e+001
1.10407861990196e+005,1.68419864981147e+001,8.82532867946298e+001
1.10662378397755e+005,1.68619799903886e+001,8.82493309906754e+001
1.10917481526228e+005,1.68819734525419e+001,8.82453658932565e+001
1.11173172728147e+005,1.69019668844356e+001,8.82413914812383e+001
1.11429453359161e+005,1.69219602859267e+001,8.82374077335291e+001
1.11686324778044e+005,1.69419536568777e+001,8.82334146288843e+001
1.11943788346703e+005,1.69619469971448e+001,8.82294121460714e+001
1.12201845430184e+005,1.69819403065855e+001,8.82254002637858e+001
1.12460497396681e+005,1.70019335850557e+001,8.82213789606244e+001
1.12719745617539e+005,1.70219268324124e+001,8.82173482152519e+001
1.12979591467268e+005,1.70419200485109e+001,8.82133080061970e+001
1.13240036323544e+005,1.70619132332065e+001,8.82092583119304e+001
1.13501081567219e+005,1.70819063863522e+001,8.82051991109266e+001
1.13762728582331e+005,1.71018995078010e+001,8.82011303815211e+001
1.14024978756105e+005,1.71218925974072e+001,8.81970521021189e+001
1.14287833478965e+005,1.71418856550213e+001,8.81929642509638e+001
1.14551294144541e+005,1.71618786804951e+001,8.81888668063247e+001
1.14815362149676e+005,1.71818716736792e+001,8.81847597464189e+001
1.15080038894431e+005,1.72018646344219e+001,8.81806430493212e+001
1.15345325782097e+005,1.72218575625766e+001,8.81765166931286e+001
1.15611224219197e+005,1.72418504579876e+001,8.81723806558810e+001
1.15877735615500e+005,1.72618433205039e+001,8.81682349155748e+001
1.16144861384022e+005,1.72818361499739e+001,8.81640794501442e+001
1.16412602941037e+005,1.73018289462421e+001,8.81599142374068e+001
1.16680961706084e+005,1.73218217091555e+001,8.81557392552687e+001
1.16949939101974e+005,1.73418144385586e+001,8.81515544814204e+001
1.17219536554800e+005,1.73618071342954e+001,8.81473598936537e+001
1.17489755493940e+005,1.73817997962085e+001,8.81431554695957e+001
1.17760597352068e+005,1.74017924241417e+001,8.81389411868267e+001
1.18032063565160e+005,1.74217850179375e+001,8.81347170229953e+001
1.18304155572504e+005,1.74417775774355e+001,8.81304829555618e+001
1.18576874816703e+005,1.74617701024771e+001,8.81262389619226e+001
1.18850222743689e+005,1.74817625929030e+001,8.81219850195811e+001
1.19124200802725e+005,1.75017550485507e+001,8.81177211058289e+001
1.19398810446414e+005,1.75217474692589e+001,8.81134471979607e+001
1.19674053130711e+005,1.75417398548650e+001,8.81091632732210e+001
1.19949930314925e+005,1.75617322052050e+001,8.81048693088428e+001
